mean_binary_idx	mRNA
01	PE_Scaf12522_4.8
01	PE_Scaf12522_5.4
01	PE_Scaf12522_9.1
01	PE_Scaf12522_9.5
01	PE_Scaf12523_0.5
01	PE_Scaf12523_0.6
01	PE_Scaf12523_2.5
00	PE_Scaf12523_3.1
00	PE_Scaf12523_3.2
01	PE_Scaf12523_3.8
11	PE_Scaf12523_3.9
00	PE_Scaf12524_0.0
00	PE_Scaf12526_0.1
00	PE_Scaf12526_0.12
11	PE_Scaf12526_0.14
11	PE_Scaf12526_0.3
11	PE_Scaf12529_0.11
01	PE_Scaf12529_0.12
01	PE_Scaf12529_0.7
11	PE_Scaf1253_1.3
01	PE_Scaf1253_1.6
11	PE_Scaf1253_2.0
11	PE_Scaf1253_2.1
01	PE_Scaf1253_2.10
NA1	PE_Scaf1253_2.12
01	PE_Scaf1253_2.13
00	PE_Scaf12531_0.10
00	PE_Scaf12531_0.12
NA0	PE_Scaf12531_0.2
00	PE_Scaf12531_0.9
00	PE_Scaf12533_0.2
00	PE_Scaf12533_1.0
00	PE_Scaf12533_1.6
00	PE_Scaf12533_1.8
11	PE_Scaf12536_1.13
11	PE_Scaf12536_1.14
11	PE_Scaf12536_1.16
01	PE_Scaf12536_1.20
11	PE_Scaf12536_1.21
1NA	PE_Scaf12537_0.0
11	PE_Scaf12537_1.0
11	PE_Scaf12537_1.4
11	PE_Scaf12537_1.9
00	PE_Scaf12537_2.0
00	PE_Scaf12537_3.6
00	PE_Scaf12537_3.7
11	PE_Scaf12537_4.0
11	PE_Scaf12537_4.4
11	PE_Scaf12537_5.0
01	PE_Scaf12537_5.5
11	PE_Scaf12537_6.3
01	PE_Scaf12537_7.25
11	PE_Scaf12537_7.4
00	PE_Scaf12537_7.5
01	PE_Scaf12537_8.9
NA1	PE_Scaf12539_0.2
NA0	PE_Scaf1254_0.0
NA0	PE_Scaf12540_0.0
00	PE_Scaf12540_0.2
00	PE_Scaf12540_0.7
00	PE_Scaf12540_1.2
00	PE_Scaf12540_2.2
1NA	PE_Scaf12541_0.1
11	PE_Scaf12541_0.2
11	PE_Scaf12541_0.3
11	PE_Scaf12541_0.4
00	PE_Scaf12543_1.4
00	PE_Scaf12544_1.4
00	PE_Scaf12544_1.6
00	PE_Scaf12544_2.0
11	PE_Scaf12544_3.7
11	PE_Scaf12544_3.8
00	PE_Scaf12545_0.2
11	PE_Scaf12549_0.1
11	PE_Scaf12549_1.1
00	PE_Scaf12549_2.0
11	PE_Scaf12549_2.5
01	PE_Scaf12549_2.8
00	PE_Scaf12553_0.0
00	PE_Scaf12553_1.3
00	PE_Scaf12558_1.5
00	PE_Scaf1256_0.3
00	PE_Scaf1256_2.3
00	PE_Scaf1256_3.3
00	PE_Scaf1256_4.0
00	PE_Scaf1256_4.1
00	PE_Scaf1256_4.2
00	PE_Scaf1256_4.8
00	PE_Scaf12561_0.0
00	PE_Scaf12562_0.0
00	PE_Scaf12562_0.5
00	PE_Scaf12563_2.4
10	PE_Scaf12563_2.5
00	PE_Scaf12566_0.5
00	PE_Scaf12566_2.7
00	PE_Scaf12566_2.8
11	PE_Scaf12566_3.2
00	PE_Scaf12566_5.0
01	PE_Scaf12566_7.11
01	PE_Scaf12566_7.12
11	PE_Scaf12566_7.13
00	PE_Scaf12567_1.10
00	PE_Scaf12567_1.9
00	PE_Scaf12569_1.0
11	PE_Scaf12569_3.5
01	PE_Scaf12569_3.6
00	PE_Scaf12569_4.5
NA0	PE_Scaf12571_0.2
00	PE_Scaf12573_0.1
11	PE_Scaf12573_2.2
11	PE_Scaf12577_1.2
11	PE_Scaf12577_1.3
01	PE_Scaf12577_10.5
11	PE_Scaf12577_10.6
00	PE_Scaf12577_13.3
00	PE_Scaf12577_14.3
00	PE_Scaf12577_15.0
NA0	PE_Scaf12577_15.4
00	PE_Scaf12577_3.2
00	PE_Scaf12577_6.2
00	PE_Scaf12578_0.7
11	PE_Scaf12578_0.9
11	PE_Scaf12581_0.0
10	PE_Scaf12581_0.1
00	PE_Scaf12581_0.17
11	PE_Scaf12581_0.18
11	PE_Scaf12581_0.2
NA1	PE_Scaf12581_0.20
01	PE_Scaf12581_0.9
11	PE_Scaf12585_1.2
01	PE_Scaf12585_1.6
11	PE_Scaf12585_1.7
11	PE_Scaf12585_1.8
01	PE_Scaf12585_12.0
01	PE_Scaf12585_13.0
01	PE_Scaf12585_13.5
NA1	PE_Scaf12585_13.6
00	PE_Scaf12585_15.8
NA1	PE_Scaf12585_5.2
11	PE_Scaf12585_5.5
00	PE_Scaf12585_8.3
11	PE_Scaf12585_9.0
00	PE_Scaf12588_0.2
00	PE_Scaf12588_0.6
0NA	PE_Scaf12588_0.8
00	PE_Scaf12588_1.11
00	PE_Scaf12588_1.12
00	PE_Scaf12588_1.17
00	PE_Scaf12588_1.4
00	PE_Scaf12588_1.5
00	PE_Scaf12592_1.0
00	PE_Scaf12592_4.5
00	PE_Scaf12592_7.4
00	PE_Scaf12592_8.1
00	PE_Scaf12592_8.10
00	PE_Scaf12592_8.12
00	PE_Scaf12592_8.8
01	PE_Scaf12592_9.8
00	PE_Scaf12593_0.9
11	PE_Scaf12595_0.0
00	PE_Scaf12595_0.1
00	PE_Scaf12597_0.1
11	PE_Scaf12597_2.4
00	PE_Scaf12597_3.7
00	PE_Scaf12597_3.8
00	PE_Scaf12598_1.3
00	PE_Scaf12598_3.1
01	PE_Scaf12598_4.10
01	PE_Scaf12598_4.9
11	PE_Scaf12599_0.6
00	PE_Scaf12599_0.7
11	PE_Scaf12599_1.0
0NA	PE_Scaf126_0.2
00	PE_Scaf12604_0.4
00	PE_Scaf12605_0.3
11	PE_Scaf12609_0.3
00	PE_Scaf12610_0.0
00	PE_Scaf12610_0.1
00	PE_Scaf12610_0.4
00	PE_Scaf12610_1.4
NA0	PE_Scaf12611_0.10
11	PE_Scaf12611_0.11
11	PE_Scaf12611_0.2
11	PE_Scaf12611_0.9
10	PE_Scaf12613_0.1
NANA	PE_Scaf12616_0.8
00	PE_Scaf12616_0.9
NA0	PE_Scaf12618_0.1
0NA	PE_Scaf12620_0.5
0NA	PE_Scaf12620_0.6
00	PE_Scaf12622_1.4
11	PE_Scaf12622_5.16
01	PE_Scaf12622_5.17
11	PE_Scaf12622_5.18
11	PE_Scaf12622_5.7
11	PE_Scaf12622_5.8
00	PE_Scaf12623_0.1
00	PE_Scaf12623_1.3
00	PE_Scaf12623_1.4
0NA	PE_Scaf12624_0.0
00	PE_Scaf12625_0.3
11	PE_Scaf12626_0.0
11	PE_Scaf12626_0.10
11	PE_Scaf12626_0.2
11	PE_Scaf12626_0.8
NA1	PE_Scaf12626_0.9
11	PE_Scaf12629_0.3
00	PE_Scaf1263_2.5
00	PE_Scaf1263_2.6
00	PE_Scaf1263_2.7
00	PE_Scaf1263_3.2
00	PE_Scaf1263_3.4
10	PE_Scaf1263_3.6
00	PE_Scaf1263_4.0
00	PE_Scaf12633_0.4
NANA	PE_Scaf12637_0.0
00	PE_Scaf12638_0.4
00	PE_Scaf12638_0.5
01	PE_Scaf12639_1.3
11	PE_Scaf12639_2.11
01	PE_Scaf12639_2.15
01	PE_Scaf12639_2.19
00	PE_Scaf12640_0.4
00	PE_Scaf12640_0.5
00	PE_Scaf12641_0.1
00	PE_Scaf12641_0.7
10	PE_Scaf12641_0.8
00	PE_Scaf12642_0.0
00	PE_Scaf12642_0.1
01	PE_Scaf12642_0.7
00	PE_Scaf12644_0.1
00	PE_Scaf12645_1.0
11	PE_Scaf12645_10.6
01	PE_Scaf12645_10.8
00	PE_Scaf12645_3.7
00	PE_Scaf12645_3.8
00	PE_Scaf12645_3.9
11	PE_Scaf12645_5.0
01	PE_Scaf12645_5.10
00	PE_Scaf12645_5.8
11	PE_Scaf12645_5.9
11	PE_Scaf12645_8.3
10	PE_Scaf12645_9.1
11	PE_Scaf12648_0.1
11	PE_Scaf12648_0.5
11	PE_Scaf12648_1.4
11	PE_Scaf12648_2.1
01	PE_Scaf12648_3.3
00	PE_Scaf12648_5.5
00	PE_Scaf12648_5.6
NA1	PE_Scaf12651_0.2
01	PE_Scaf12651_0.4
00	PE_Scaf12652_0.5
00	PE_Scaf12652_1.1
00	PE_Scaf12652_1.10
NA0	PE_Scaf12652_1.9
1NA	PE_Scaf12655_0.0
01	PE_Scaf12655_1.3
00	PE_Scaf12655_2.0
00	PE_Scaf12655_2.1
00	PE_Scaf12655_2.13
00	PE_Scaf12655_2.15
00	PE_Scaf12655_2.4
00	PE_Scaf12656_0.2
00	PE_Scaf12657_0.7
11	PE_Scaf12658_0.3
00	PE_Scaf12659_0.4
NA0	PE_Scaf1266_0.2
01	PE_Scaf12660_0.0
11	PE_Scaf12660_2.0
11	PE_Scaf12660_3.6
11	PE_Scaf12660_4.1
11	PE_Scaf12660_5.4
11	PE_Scaf12660_7.4
00	PE_Scaf12664_1.6
01	PE_Scaf12665_0.4
01	PE_Scaf1267_0.1
00	PE_Scaf12670_0.0
00	PE_Scaf12670_0.1
NA0	PE_Scaf12671_0.2
01	PE_Scaf12671_1.3
01	PE_Scaf12671_2.1
NA0	PE_Scaf12671_3.6
00	PE_Scaf12671_3.7
11	PE_Scaf12672_1.2
00	PE_Scaf12672_10.6
01	PE_Scaf12672_3.6
01	PE_Scaf12672_4.5
00	PE_Scaf12672_6.5
11	PE_Scaf12672_7.4
00	PE_Scaf12672_9.4
00	PE_Scaf12673_1.8
00	PE_Scaf12681_0.1
0NA	PE_Scaf12681_2.2
00	PE_Scaf12681_2.6
00	PE_Scaf12681_3.5
11	PE_Scaf12684_3.18
11	PE_Scaf12684_3.6
00	PE_Scaf12684_3.7
00	PE_Scaf12686_0.0
00	PE_Scaf12686_0.2
00	PE_Scaf12687_1.5
01	PE_Scaf12688_0.2
11	PE_Scaf1269_0.0
11	PE_Scaf1269_0.1
11	PE_Scaf1269_0.5
01	PE_Scaf1269_0.6
00	PE_Scaf12692_0.5
NA0	PE_Scaf12692_0.6
00	PE_Scaf12695_3.3
00	PE_Scaf12695_6.3
00	PE_Scaf12695_8.1
11	PE_Scaf12695_9.2
00	PE_Scaf12695_9.3
0NA	PE_Scaf12696_0.0
00	PE_Scaf12696_0.2
00	PE_Scaf12696_1.10
00	PE_Scaf12696_1.11
00	PE_Scaf12696_1.12
11	PE_Scaf12696_1.8
NANA	PE_Scaf127_0.1
01	PE_Scaf12700_1.3
11	PE_Scaf12700_1.6
11	PE_Scaf12701_0.2
11	PE_Scaf12702_11.1
11	PE_Scaf12702_14.2
00	PE_Scaf12702_15.0
00	PE_Scaf12702_3.3
00	PE_Scaf12702_3.4
00	PE_Scaf12702_3.6
00	PE_Scaf12702_4.5
00	PE_Scaf12702_6.6
00	PE_Scaf12702_6.9
00	PE_Scaf12702_7.6
11	PE_Scaf12702_9.5
00	PE_Scaf1272_1.1
00	PE_Scaf1272_3.3
00	PE_Scaf1272_4.3
00	PE_Scaf1274_0.2
00	PE_Scaf1276_0.1
11	PE_Scaf1279_1.4
00	PE_Scaf128_1.4
01	PE_Scaf128_1.5
00	PE_Scaf128_2.4
01	PE_Scaf1280_1.10
11	PE_Scaf1280_1.4
11	PE_Scaf1282_0.1
11	PE_Scaf1282_0.2
01	PE_Scaf1282_0.7
00	PE_Scaf1286_0.0
00	PE_Scaf1286_0.3
00	PE_Scaf129_0.0
01	PE_Scaf129_0.10
00	PE_Scaf129_0.2
00	PE_Scaf129_1.8
00	PE_Scaf1291_0.2
NA0	PE_Scaf1293_0.0
00	PE_Scaf1293_0.1
00	PE_Scaf1297_0.5
00	PE_Scaf13_0.0
1NA	PE_Scaf1300_0.0
11	PE_Scaf1300_0.4
00	PE_Scaf1303_2.7
00	PE_Scaf1303_3.1
00	PE_Scaf1303_3.5
00	PE_Scaf1303_3.6
01	PE_Scaf1308_1.4
01	PE_Scaf1308_1.7
11	PE_Scaf1308_2.4
01	PE_Scaf1308_2.5
11	PE_Scaf1308_3.1
11	PE_Scaf1308_6.10
01	PE_Scaf1308_6.7
00	PE_Scaf131_0.1
NA1	PE_Scaf1311_0.1
11	PE_Scaf1311_0.4
00	PE_Scaf1311_0.5
00	PE_Scaf1316_0.10
NA0	PE_Scaf1316_0.11
00	PE_Scaf1316_0.9
01	PE_Scaf1320_0.3
NA1	PE_Scaf1321_0.4
00	PE_Scaf1323_0.13
01	PE_Scaf1323_0.6
00	PE_Scaf1323_0.7
NA0	PE_Scaf1325_0.2
00	PE_Scaf1330_1.2
00	PE_Scaf1330_1.7
00	PE_Scaf1330_1.8
11	PE_Scaf1330_2.11
00	PE_Scaf1330_2.12
00	PE_Scaf1330_2.13
00	PE_Scaf1330_2.14
00	PE_Scaf1330_2.15
00	PE_Scaf1331_1.8
00	PE_Scaf1331_1.9
10	PE_Scaf1333_0.0
11	PE_Scaf1335_1.6
10	PE_Scaf1335_1.7
01	PE_Scaf1336_1.3
01	PE_Scaf1336_2.4
00	PE_Scaf1336_5.5
NA1	PE_Scaf1338_0.1
00	PE_Scaf1339_1.10
00	PE_Scaf1339_1.9
NA1	PE_Scaf1339_2.0
11	PE_Scaf1339_2.11
01	PE_Scaf1339_2.6
NA1	PE_Scaf1339_2.8
1NA	PE_Scaf1339_3.0
11	PE_Scaf1339_3.1
01	PE_Scaf1339_3.5
11	PE_Scaf1339_4.12
01	PE_Scaf1339_4.5
01	PE_Scaf1339_4.6
01	PE_Scaf1339_4.9
11	PE_Scaf1339_5.2
00	PE_Scaf1341_0.2
00	PE_Scaf1343_0.0
00	PE_Scaf1344_2.1
00	PE_Scaf1344_2.4
00	PE_Scaf1344_3.1
01	PE_Scaf1344_3.7
11	PE_Scaf1344_3.9
11	PE_Scaf1345_0.0
11	PE_Scaf1345_0.1
00	PE_Scaf1346_0.2
00	PE_Scaf1346_0.8
NANA	PE_Scaf1348_0.4
00	PE_Scaf1348_0.5
NA0	PE_Scaf1348_0.6
11	PE_Scaf1349_1.1
01	PE_Scaf1349_2.5
00	PE_Scaf1349_2.6
00	PE_Scaf1349_2.7
00	PE_Scaf135_0.3
00	PE_Scaf1350_1.4
00	PE_Scaf1351_0.0
NA0	PE_Scaf1351_0.4
00	PE_Scaf1352_0.5
00	PE_Scaf1353_0.0
00	PE_Scaf1353_0.2
00	PE_Scaf1353_1.4
01	PE_Scaf1353_1.5
00	PE_Scaf1353_2.0
11	PE_Scaf1353_3.0
11	PE_Scaf1353_4.5
11	PE_Scaf1355_0.0
10	PE_Scaf1355_0.2
00	PE_Scaf1356_1.21
00	PE_Scaf1356_1.4
1NA	PE_Scaf1357_0.2
00	PE_Scaf1358_0.0
00	PE_Scaf1359_0.0
11	PE_Scaf136_0.1
11	PE_Scaf136_0.11
11	PE_Scaf136_0.12
11	PE_Scaf136_0.13
NA1	PE_Scaf1360_0.0
11	PE_Scaf1362_1.5
11	PE_Scaf1362_1.6
01	PE_Scaf1362_2.10
11	PE_Scaf1363_0.19
00	PE_Scaf1363_0.20
11	PE_Scaf1363_0.21
11	PE_Scaf1363_0.22
00	PE_Scaf1363_0.23
01	PE_Scaf1365_0.0
00	PE_Scaf1367_0.2
11	PE_Scaf1370_0.4
11	PE_Scaf1370_0.5
00	PE_Scaf1371_0.3
00	PE_Scaf1374_0.9
00	PE_Scaf1375_1.7
11	PE_Scaf1376_0.2
00	PE_Scaf1379_1.1
01	PE_Scaf1379_1.7
00	PE_Scaf1379_1.8
00	PE_Scaf1381_0.8
00	PE_Scaf1381_0.9
00	PE_Scaf1382_0.1
00	PE_Scaf1382_0.16
00	PE_Scaf1385_0.3
00	PE_Scaf1385_1.5
00	PE_Scaf1385_1.6
NA1	PE_Scaf1386_0.0
00	PE_Scaf1387_0.2
11	PE_Scaf139_0.0
00	PE_Scaf139_0.5
11	PE_Scaf1392_0.3
01	PE_Scaf1392_0.4
11	PE_Scaf1392_0.5
11	PE_Scaf1392_2.7
00	PE_Scaf1392_2.9
11	PE_Scaf1394_0.1
01	PE_Scaf1394_0.6
01	PE_Scaf1394_0.7
00	PE_Scaf1399_0.0
11	PE_Scaf1399_1.2
11	PE_Scaf1399_7.3
11	PE_Scaf1399_8.5
0NA	PE_Scaf1399_9.0
11	PE_Scaf1399_9.8
00	PE_Scaf14_0.3
00	PE_Scaf14_1.4
00	PE_Scaf14_2.1
00	PE_Scaf14_3.3
00	PE_Scaf1404_0.2
10	PE_Scaf1407_0.2
11	PE_Scaf1407_1.10
11	PE_Scaf1407_1.4
00	PE_Scaf1407_1.8
11	PE_Scaf1407_2.0
11	PE_Scaf1407_2.3
01	PE_Scaf1407_2.4
11	PE_Scaf1407_3.4
00	PE_Scaf1407_4.4
01	PE_Scaf1407_4.5
NA0	PE_Scaf1409_0.3
00	PE_Scaf141_0.3
00	PE_Scaf1410_0.3
00	PE_Scaf1410_0.4
00	PE_Scaf1411_0.4
NA0	PE_Scaf1411_0.5
00	PE_Scaf1414_0.4
11	PE_Scaf1416_2.0
11	PE_Scaf1416_4.2
11	PE_Scaf1416_4.7
11	PE_Scaf1416_4.9
11	PE_Scaf1416_5.14
11	PE_Scaf1416_5.15
11	PE_Scaf1416_5.2
11	PE_Scaf1416_5.9
10	PE_Scaf1419_0.0
NA1	PE_Scaf1420_0.2
NA1	PE_Scaf1420_0.3
11	PE_Scaf1420_1.0
01	PE_Scaf1420_1.16
11	PE_Scaf1420_1.8
00	PE_Scaf1422_0.5
01	PE_Scaf1425_1.4
01	PE_Scaf1425_1.5
00	PE_Scaf1427_1.16
01	PE_Scaf1428_0.2
11	PE_Scaf1428_0.7
01	PE_Scaf1428_0.9
00	PE_Scaf143_1.8
00	PE_Scaf143_2.0
00	PE_Scaf143_2.6
10	PE_Scaf143_2.7
NA1	PE_Scaf1432_0.2
1NA	PE_Scaf1433_0.0
00	PE_Scaf1435_0.10
00	PE_Scaf1435_0.3
01	PE_Scaf1436_0.2
00	PE_Scaf1438_1.12
01	PE_Scaf1438_1.9
01	PE_Scaf1438_2.6
00	PE_Scaf1438_2.7
00	PE_Scaf1438_5.6
NA0	PE_Scaf1438_6.11
00	PE_Scaf1438_6.4
00	PE_Scaf1438_6.9
00	PE_Scaf1439_0.0
NANA	PE_Scaf144_0.0
11	PE_Scaf1440_0.0
01	PE_Scaf1441_0.4
NA0	PE_Scaf1441_0.5
NA1	PE_Scaf1442_0.2
00	PE_Scaf1444_2.3
NA1	PE_Scaf1444_3.3
01	PE_Scaf1444_3.5
01	PE_Scaf1444_5.10
01	PE_Scaf1444_5.11
11	PE_Scaf1444_5.4
01	PE_Scaf1444_6.5
11	PE_Scaf1444_6.6
00	PE_Scaf1444_7.3
00	PE_Scaf1444_7.4
00	PE_Scaf1444_8.0
00	PE_Scaf1444_8.7
00	PE_Scaf1447_0.6
00	PE_Scaf1447_0.7
00	PE_Scaf145_0.4
01	PE_Scaf145_11.4
10	PE_Scaf145_11.7
00	PE_Scaf145_12.4
01	PE_Scaf145_14.11
01	PE_Scaf145_14.12
00	PE_Scaf145_14.13
00	PE_Scaf145_2.0
00	PE_Scaf145_2.4
00	PE_Scaf145_3.3
00	PE_Scaf145_4.1
00	PE_Scaf145_4.4
00	PE_Scaf145_5.0
00	PE_Scaf145_5.5
00	PE_Scaf145_5.6
00	PE_Scaf145_6.0
00	PE_Scaf145_7.6
00	PE_Scaf145_7.7
11	PE_Scaf145_7.8
11	PE_Scaf145_9.4
01	PE_Scaf145_9.6
00	PE_Scaf1451_1.2
11	PE_Scaf1451_3.4
NA0	PE_Scaf1451_4.4
11	PE_Scaf1452_0.4
01	PE_Scaf1452_0.6
01	PE_Scaf1452_0.8
00	PE_Scaf1457_1.5
00	PE_Scaf1460_0.6
00	PE_Scaf1460_0.7
00	PE_Scaf1462_0.4
00	PE_Scaf1466_0.1
00	PE_Scaf1466_0.19
00	PE_Scaf1466_0.20
00	PE_Scaf1466_0.5
00	PE_Scaf1468_0.0
00	PE_Scaf1468_1.32
00	PE_Scaf1468_1.33
NA0	PE_Scaf1469_1.4
00	PE_Scaf1469_3.6
00	PE_Scaf1469_4.5
00	PE_Scaf1469_6.0
00	PE_Scaf1469_8.16
00	PE_Scaf1469_8.17
00	PE_Scaf1469_8.18
01	PE_Scaf1469_8.20
11	PE_Scaf1469_8.8
01	PE_Scaf147_0.3
11	PE_Scaf147_1.2
11	PE_Scaf147_2.3
01	PE_Scaf147_5.4
00	PE_Scaf147_5.5
00	PE_Scaf147_6.3
01	PE_Scaf147_8.4
01	PE_Scaf147_8.5
00	PE_Scaf147_9.12
00	PE_Scaf147_9.13
00	PE_Scaf147_9.14
00	PE_Scaf1473_0.6
NA0	PE_Scaf1476_0.0
00	PE_Scaf1478_0.2
00	PE_Scaf1478_1.2
01	PE_Scaf1478_2.8
00	PE_Scaf148_0.4
00	PE_Scaf148_0.5
00	PE_Scaf148_1.0
00	PE_Scaf148_1.1
00	PE_Scaf148_2.0
11	PE_Scaf148_4.0
11	PE_Scaf148_4.12
01	PE_Scaf148_4.9
11	PE_Scaf1480_0.0
01	PE_Scaf1480_0.5
11	PE_Scaf1480_2.0
01	PE_Scaf1480_2.3
00	PE_Scaf1481_1.1
11	PE_Scaf1481_10.7
01	PE_Scaf1481_11.1
11	PE_Scaf1481_12.4
00	PE_Scaf1481_13.0
00	PE_Scaf1481_13.5
00	PE_Scaf1481_13.8
00	PE_Scaf1481_13.9
00	PE_Scaf1481_14.5
00	PE_Scaf1481_14.6
00	PE_Scaf1481_14.8
00	PE_Scaf1481_2.4
11	PE_Scaf1481_2.5
11	PE_Scaf1481_3.1
11	PE_Scaf1481_3.4
00	PE_Scaf1481_5.4
11	PE_Scaf1481_6.1
01	PE_Scaf1481_6.5
00	PE_Scaf1481_7.3
11	PE_Scaf1481_9.2
01	PE_Scaf1481_9.4
NA1	PE_Scaf1482_0.3
11	PE_Scaf1482_0.4
00	PE_Scaf1484_0.0
00	PE_Scaf1488_0.4
00	PE_Scaf1489_0.0
00	PE_Scaf1489_0.2
00	PE_Scaf1489_1.3
00	PE_Scaf1489_3.1
00	PE_Scaf1489_3.2
00	PE_Scaf1489_3.3
11	PE_Scaf1489_4.1
01	PE_Scaf1489_4.6
01	PE_Scaf1489_4.8
00	PE_Scaf149_0.0
00	PE_Scaf149_0.2
00	PE_Scaf149_0.7
00	PE_Scaf149_0.8
NA0	PE_Scaf1490_1.12
00	PE_Scaf1491_0.11
00	PE_Scaf1491_0.12
00	PE_Scaf1491_0.13
00	PE_Scaf1491_0.14
00	PE_Scaf1491_0.3
NA0	PE_Scaf1491_1.10
00	PE_Scaf1491_1.5
00	PE_Scaf1491_1.9
01	PE_Scaf1496_0.4
00	PE_Scaf1497_0.0
11	PE_Scaf1499_0.1
11	PE_Scaf1499_0.2
11	PE_Scaf1499_0.3
0NA	PE_Scaf150_0.0
00	PE_Scaf150_1.0
00	PE_Scaf150_1.8
NA1	PE_Scaf1501_0.1
01	PE_Scaf1501_1.7
01	PE_Scaf1501_2.1
01	PE_Scaf1501_2.2
00	PE_Scaf1501_3.1
01	PE_Scaf1501_4.3
11	PE_Scaf1501_5.1
11	PE_Scaf1501_5.10
11	PE_Scaf1501_5.2
10	PE_Scaf1501_5.5
11	PE_Scaf1503_0.7
01	PE_Scaf1503_0.8
01	PE_Scaf1503_1.7
01	PE_Scaf1503_1.8
00	PE_Scaf1503_3.13
00	PE_Scaf1503_3.15
00	PE_Scaf1503_3.7
00	PE_Scaf1505_0.4
NA0	PE_Scaf1506_0.2
00	PE_Scaf1506_1.7
0NA	PE_Scaf1507_0.1
00	PE_Scaf1507_1.3
NA1	PE_Scaf151_0.6
10	PE_Scaf151_0.9
01	PE_Scaf1510_0.3
00	PE_Scaf1511_0.0
11	PE_Scaf1511_0.2
11	PE_Scaf1511_0.4
00	PE_Scaf1511_1.1
00	PE_Scaf1511_2.0
00	PE_Scaf1511_3.0
00	PE_Scaf1511_3.3
11	PE_Scaf1511_4.4
00	PE_Scaf1511_5.11
01	PE_Scaf1511_5.13
11	PE_Scaf1511_5.14
NA0	PE_Scaf1512_0.2
11	PE_Scaf1515_10.2
00	PE_Scaf1515_13.18
00	PE_Scaf1515_13.2
NA1	PE_Scaf1515_14.3
11	PE_Scaf1515_14.4
00	PE_Scaf1515_17.6
01	PE_Scaf1515_2.21
11	PE_Scaf1515_2.22
00	PE_Scaf1515_7.5
11	PE_Scaf1515_9.4
NA0	PE_Scaf1516_0.1
00	PE_Scaf1518_0.3
00	PE_Scaf1520_0.1
00	PE_Scaf1520_0.2
00	PE_Scaf1522_0.0
00	PE_Scaf1522_0.5
01	PE_Scaf1525_0.2
00	PE_Scaf1526_0.5
00	PE_Scaf1527_0.0
NA0	PE_Scaf1527_0.4
00	PE_Scaf153_3.5
00	PE_Scaf153_3.7
00	PE_Scaf153_4.5
00	PE_Scaf1530_2.10
00	PE_Scaf1530_2.11
NA0	PE_Scaf1530_2.12
00	PE_Scaf1530_2.8
00	PE_Scaf1530_2.9
NA0	PE_Scaf1531_1.8
00	PE_Scaf1531_1.9
0NA	PE_Scaf1532_0.0
01	PE_Scaf1532_1.10
00	PE_Scaf1532_1.7
11	PE_Scaf1532_1.8
00	PE_Scaf1532_1.9
00	PE_Scaf1532_10.11
00	PE_Scaf1532_10.12
00	PE_Scaf1532_2.4
00	PE_Scaf1532_3.17
10	PE_Scaf1532_3.5
11	PE_Scaf1532_3.7
00	PE_Scaf1532_6.7
00	PE_Scaf1532_7.0
00	PE_Scaf1532_7.7
01	PE_Scaf1532_8.11
01	PE_Scaf1532_8.8
11	PE_Scaf1532_9.1
NA1	PE_Scaf1536_0.3
00	PE_Scaf1539_0.5
00	PE_Scaf1539_0.9
01	PE_Scaf1540_10.10
01	PE_Scaf1540_10.8
00	PE_Scaf1540_10.9
00	PE_Scaf1540_2.2
00	PE_Scaf1540_4.4
00	PE_Scaf1540_4.6
01	PE_Scaf1540_6.5
NA0	PE_Scaf1542_0.1
00	PE_Scaf1542_0.5
01	PE_Scaf1546_1.5
01	PE_Scaf1546_1.6
00	PE_Scaf1546_2.10
00	PE_Scaf1546_2.11
01	PE_Scaf1546_2.14
00	PE_Scaf1546_3.4
00	PE_Scaf1546_3.5
00	PE_Scaf1546_4.1
00	PE_Scaf1546_4.15
00	PE_Scaf1546_4.16
00	PE_Scaf1546_4.17
00	PE_Scaf1546_4.9
00	PE_Scaf1549_0.4
11	PE_Scaf1550_1.10
11	PE_Scaf1550_1.12
00	PE_Scaf1550_1.19
NA0	PE_Scaf1550_1.21
01	PE_Scaf1550_1.9
00	PE_Scaf1551_1.0
00	PE_Scaf1551_3.3
00	PE_Scaf1551_4.3
00	PE_Scaf1551_5.3
01	PE_Scaf1551_7.2
01	PE_Scaf1551_8.0
01	PE_Scaf1551_8.3
01	PE_Scaf1551_8.4
00	PE_Scaf1553_0.13
01	PE_Scaf1553_0.15
00	PE_Scaf1553_0.21
00	PE_Scaf1553_0.4
00	PE_Scaf1553_0.6
NA1	PE_Scaf1554_0.2
00	PE_Scaf1554_1.2
00	PE_Scaf1554_2.3
00	PE_Scaf1554_3.7
00	PE_Scaf1554_4.1
00	PE_Scaf1554_6.5
01	PE_Scaf1558_0.4
11	PE_Scaf1558_0.9
1NA	PE_Scaf1558_1.0
11	PE_Scaf1558_1.12
00	PE_Scaf1558_2.9
11	PE_Scaf1558_4.5
01	PE_Scaf1558_4.6
01	PE_Scaf1558_5.10
11	PE_Scaf1558_5.2
01	PE_Scaf1558_6.5
11	PE_Scaf1558_6.7
11	PE_Scaf1558_7.3
11	PE_Scaf1558_8.5
01	PE_Scaf1558_8.6
01	PE_Scaf1558_8.7
00	PE_Scaf156_2.3
00	PE_Scaf156_3.0
00	PE_Scaf156_3.1
00	PE_Scaf156_3.2
01	PE_Scaf156_4.7
00	PE_Scaf1562_2.4
00	PE_Scaf1562_4.4
11	PE_Scaf1564_1.1
