"orth_id"	"L1"	"meth"
"1849"	"P08H"	"unmethylated_gene-body"
"4847"	"P08H"	"unmethylated_gene-body"
"196"	"P08H"	"unmethylated_gene-body"
"959"	"P08H"	"unmethylated_gene-body"
"4680"	"P08H"	"unmethylated_gene-body"
"1325"	"P08H"	"unmethylated_gene-body"
"841"	"P08H"	"unmethylated_gene-body"
"421"	"P08H"	"unmethylated_gene-body"
"2841"	"P08H"	"unmethylated_gene-body"
"283"	"P08H"	"unmethylated_gene-body"
"808"	"P08H"	"unmethylated_gene-body"
"4109"	"P08H"	"unmethylated_gene-body"
"1082"	"P08H"	"unmethylated_gene-body"
"3013"	"P08H"	"unmethylated_gene-body"
"2829"	"P08H"	"unmethylated_gene-body"
"3586"	"P08H"	"unmethylated_gene-body"
"3232"	"P08H"	"unmethylated_gene-body"
"4464"	"P08H"	"unmethylated_gene-body"
"3684"	"P08H"	"unmethylated_gene-body"
"524"	"P08H"	"unmethylated_gene-body"
"4902"	"P08H"	"unmethylated_gene-body"
"2510"	"P08H"	"unmethylated_gene-body"
"3939"	"P08H"	"unmethylated_gene-body"
"726"	"P08H"	"unmethylated_gene-body"
"819"	"P08H"	"unmethylated_gene-body"
"280"	"P08H"	"unmethylated_gene-body"
"4175"	"P08H"	"unmethylated_gene-body"
"3549"	"P08H"	"unmethylated_gene-body"
"4301"	"P08H"	"unmethylated_gene-body"
"2701"	"P08H"	"unmethylated_gene-body"
"2702"	"P08H"	"unmethylated_gene-body"
"2278"	"P08H"	"unmethylated_gene-body"
"1947"	"P08H"	"unmethylated_gene-body"
"4798"	"P08H"	"unmethylated_gene-body"
"3844"	"P08H"	"unmethylated_gene-body"
"1891"	"P08H"	"unmethylated_gene-body"
"1946"	"P08H"	"unmethylated_gene-body"
"3640"	"P08H"	"unmethylated_gene-body"
"395"	"P08H"	"unmethylated_gene-body"
"820"	"P08H"	"unmethylated_gene-body"
"2812"	"P08H"	"unmethylated_gene-body"
"277"	"P08H"	"unmethylated_gene-body"
"4307"	"P08H"	"unmethylated_gene-body"
"4465"	"P08H"	"unmethylated_gene-body"
"3332"	"P08H"	"unmethylated_gene-body"
"4951"	"P08H"	"unmethylated_gene-body"
"2238"	"P08H"	"unmethylated_gene-body"
"1057"	"P08H"	"unmethylated_gene-body"
"2850"	"P08H"	"unmethylated_gene-body"
"3930"	"P08H"	"unmethylated_gene-body"
"1702"	"P08H"	"unmethylated_gene-body"
"5056"	"P08H"	"unmethylated_gene-body"
"946"	"P08H"	"unmethylated_gene-body"
"2560"	"P08H"	"unmethylated_gene-body"
"3780"	"P08H"	"unmethylated_gene-body"
"1175"	"P08H"	"unmethylated_gene-body"
"3774"	"P08H"	"unmethylated_gene-body"
"2050"	"P08H"	"unmethylated_gene-body"
"3171"	"P08H"	"unmethylated_gene-body"
"2621"	"P08H"	"unmethylated_gene-body"
"3610"	"P08H"	"unmethylated_gene-body"
"4115"	"P08H"	"unmethylated_gene-body"
"1895"	"P08H"	"unmethylated_gene-body"
"1759"	"P08H"	"unmethylated_gene-body"
"1948"	"P08H"	"unmethylated_gene-body"
"1099"	"P08H"	"unmethylated_gene-body"
"370"	"P08H"	"unmethylated_gene-body"
"2051"	"P08H"	"unmethylated_gene-body"
"3720"	"P08H"	"unmethylated_gene-body"
"3719"	"P08H"	"unmethylated_gene-body"
"211"	"P08H"	"unmethylated_gene-body"
"5043"	"P08H"	"unmethylated_gene-body"
"4168"	"P08H"	"unmethylated_gene-body"
"1898"	"P08H"	"unmethylated_gene-body"
"4065"	"P08H"	"unmethylated_gene-body"
"581"	"P08H"	"unmethylated_gene-body"
"2131"	"P08H"	"unmethylated_gene-body"
"1704"	"P08H"	"unmethylated_gene-body"
"3989"	"P08H"	"unmethylated_gene-body"
"560"	"P08H"	"unmethylated_gene-body"
"3724"	"P08H"	"unmethylated_gene-body"
"1224"	"P08H"	"unmethylated_gene-body"
"1295"	"P08H"	"unmethylated_gene-body"
"3587"	"P08H"	"unmethylated_gene-body"
"2831"	"P08H"	"unmethylated_gene-body"
"5051"	"P08H"	"unmethylated_gene-body"
"3714"	"P08H"	"unmethylated_gene-body"
"164"	"P08H"	"unmethylated_gene-body"
"918"	"P08H"	"unmethylated_gene-body"
"3371"	"P08H"	"unmethylated_gene-body"
"3431"	"P08H"	"unmethylated_gene-body"
"992"	"P08H"	"unmethylated_gene-body"
"310"	"P08H"	"unmethylated_gene-body"
"4222"	"P08H"	"unmethylated_gene-body"
"4367"	"P08H"	"unmethylated_gene-body"
"801"	"P08H"	"unmethylated_gene-body"
"4568"	"P08H"	"unmethylated_gene-body"
"3066"	"P08H"	"unmethylated_gene-body"
"1646"	"P08H"	"unmethylated_gene-body"
"593"	"P08H"	"unmethylated_gene-body"
"2396"	"P08H"	"unmethylated_gene-body"
"3699"	"P08H"	"unmethylated_gene-body"
"2407"	"P08H"	"unmethylated_gene-body"
"3791"	"P08H"	"unmethylated_gene-body"
"3769"	"P08H"	"unmethylated_gene-body"
"1101"	"P08H"	"unmethylated_gene-body"
"2511"	"P08H"	"unmethylated_gene-body"
"2106"	"P08H"	"unmethylated_gene-body"
"1507"	"P08H"	"unmethylated_gene-body"
"399"	"P08H"	"unmethylated_gene-body"
"2711"	"P08H"	"unmethylated_gene-body"
"2852"	"P08H"	"unmethylated_gene-body"
"1011"	"P08H"	"unmethylated_gene-body"
"1667"	"P08H"	"unmethylated_gene-body"
"693"	"P08H"	"unmethylated_gene-body"
"189"	"P08H"	"unmethylated_gene-body"
"1102"	"P08H"	"unmethylated_gene-body"
"2832"	"P08H"	"unmethylated_gene-body"
"4815"	"P08H"	"unmethylated_gene-body"
"2552"	"P08H"	"unmethylated_gene-body"
"284"	"P08H"	"unmethylated_gene-body"
"4103"	"P08H"	"unmethylated_gene-body"
"4992"	"P08H"	"unmethylated_gene-body"
"3473"	"P08H"	"unmethylated_gene-body"
"4835"	"P08H"	"unmethylated_gene-body"
"4926"	"P08H"	"unmethylated_gene-body"
"705"	"P08H"	"unmethylated_gene-body"
"2132"	"P08H"	"unmethylated_gene-body"
"662"	"P08H"	"unmethylated_gene-body"
"4003"	"P08H"	"unmethylated_gene-body"
"3433"	"P08H"	"unmethylated_gene-body"
"3645"	"P08H"	"unmethylated_gene-body"
"3641"	"P08H"	"unmethylated_gene-body"
"948"	"P08H"	"unmethylated_gene-body"
"1444"	"P08H"	"unmethylated_gene-body"
"455"	"P08H"	"unmethylated_gene-body"
"456"	"P08H"	"unmethylated_gene-body"
"267"	"P08H"	"unmethylated_gene-body"
"3920"	"P08H"	"unmethylated_gene-body"
"3846"	"P08H"	"unmethylated_gene-body"
"2402"	"P08H"	"unmethylated_gene-body"
"826"	"P08H"	"unmethylated_gene-body"
"3726"	"P08H"	"unmethylated_gene-body"
"2447"	"P08H"	"unmethylated_gene-body"
"1780"	"P08H"	"unmethylated_gene-body"
"1194"	"P08H"	"unmethylated_gene-body"
"597"	"P08H"	"unmethylated_gene-body"
"598"	"P08H"	"unmethylated_gene-body"
"978"	"P08H"	"unmethylated_gene-body"
"2437"	"P08H"	"unmethylated_gene-body"
"1301"	"P08H"	"unmethylated_gene-body"
"2495"	"P08H"	"unmethylated_gene-body"
"4686"	"P08H"	"unmethylated_gene-body"
"3172"	"P08H"	"unmethylated_gene-body"
"4340"	"P08H"	"unmethylated_gene-body"
"1740"	"P08H"	"unmethylated_gene-body"
"566"	"P08H"	"unmethylated_gene-body"
"802"	"P08H"	"unmethylated_gene-body"
"1448"	"P08H"	"unmethylated_gene-body"
"2833"	"P08H"	"unmethylated_gene-body"
"3410"	"P08H"	"unmethylated_gene-body"
"199"	"P08H"	"unmethylated_gene-body"
"3988"	"P08H"	"unmethylated_gene-body"
"4675"	"P08H"	"unmethylated_gene-body"
"528"	"P08H"	"unmethylated_gene-body"
"1745"	"P08H"	"unmethylated_gene-body"
"2910"	"P08H"	"unmethylated_gene-body"
"4172"	"P08H"	"unmethylated_gene-body"
"4583"	"P08H"	"unmethylated_gene-body"
"3021"	"P08H"	"unmethylated_gene-body"
"2921"	"P08H"	"unmethylated_gene-body"
"5121"	"P08H"	"unmethylated_gene-body"
"1032"	"P08H"	"unmethylated_gene-body"
"606"	"P08H"	"unmethylated_gene-body"
"2350"	"P08H"	"unmethylated_gene-body"
"4841"	"P08H"	"unmethylated_gene-body"
"792"	"P08H"	"unmethylated_gene-body"
"2503"	"P08H"	"unmethylated_gene-body"
"300"	"P08H"	"unmethylated_gene-body"
"2963"	"P08H"	"unmethylated_gene-body"
"3576"	"P08H"	"unmethylated_gene-body"
"4710"	"P08H"	"unmethylated_gene-body"
"3299"	"P08H"	"unmethylated_gene-body"
"3553"	"P08H"	"unmethylated_gene-body"
"2894"	"P08H"	"unmethylated_gene-body"
"1670"	"P08H"	"unmethylated_gene-body"
"2553"	"P08H"	"unmethylated_gene-body"
"2733"	"P08H"	"unmethylated_gene-body"
"4130"	"P08H"	"unmethylated_gene-body"
"1289"	"P08H"	"unmethylated_gene-body"
"453"	"P08H"	"unmethylated_gene-body"
"894"	"P08H"	"unmethylated_gene-body"
"2824"	"P08H"	"unmethylated_gene-body"
"4546"	"P08H"	"unmethylated_gene-body"
"3434"	"P08H"	"unmethylated_gene-body"
"2133"	"P08H"	"unmethylated_gene-body"
"3238"	"P08H"	"unmethylated_gene-body"
"2055"	"P08H"	"unmethylated_gene-body"
"314"	"P08H"	"unmethylated_gene-body"
"1692"	"P08H"	"unmethylated_gene-body"
"1746"	"P08H"	"unmethylated_gene-body"
"3510"	"P08H"	"unmethylated_gene-body"
"3484"	"P08H"	"unmethylated_gene-body"
"1302"	"P08H"	"unmethylated_gene-body"
"2459"	"P08H"	"unmethylated_gene-body"
"679"	"P08H"	"unmethylated_gene-body"
"236"	"P08H"	"unmethylated_gene-body"
"384"	"P08H"	"unmethylated_gene-body"
"1905"	"P08H"	"unmethylated_gene-body"
"1427"	"P08H"	"unmethylated_gene-body"
"530"	"P08H"	"unmethylated_gene-body"
"3626"	"P08H"	"unmethylated_gene-body"
"4094"	"P08H"	"unmethylated_gene-body"
"5105"	"P08H"	"unmethylated_gene-body"
"2599"	"P08H"	"unmethylated_gene-body"
"2825"	"P08H"	"unmethylated_gene-body"
"4239"	"P08H"	"unmethylated_gene-body"
"3353"	"P08H"	"unmethylated_gene-body"
"1262"	"P08H"	"unmethylated_gene-body"
"1285"	"P08H"	"unmethylated_gene-body"
"1251"	"P08H"	"unmethylated_gene-body"
"3093"	"P08H"	"unmethylated_gene-body"
"3605"	"P08H"	"unmethylated_gene-body"
"2544"	"P08H"	"unmethylated_gene-body"
"5124"	"P08H"	"unmethylated_gene-body"
"583"	"P08H"	"unmethylated_gene-body"
"4262"	"P08H"	"unmethylated_gene-body"
"3924"	"P08H"	"unmethylated_gene-body"
"4637"	"P08H"	"unmethylated_gene-body"
"1762"	"P08H"	"unmethylated_gene-body"
"3067"	"P08H"	"unmethylated_gene-body"
"4088"	"P08H"	"unmethylated_gene-body"
"4712"	"P08H"	"unmethylated_gene-body"
"5080"	"P08H"	"unmethylated_gene-body"
"1199"	"P08H"	"unmethylated_gene-body"
"3237"	"P08H"	"unmethylated_gene-body"
"3300"	"P08H"	"unmethylated_gene-body"
"3385"	"P08H"	"unmethylated_gene-body"
"1304"	"P08H"	"unmethylated_gene-body"
"4302"	"P08H"	"unmethylated_gene-body"
"2911"	"P08H"	"unmethylated_gene-body"
"198"	"P08H"	"unmethylated_gene-body"
"3094"	"P08H"	"unmethylated_gene-body"
"612"	"P08H"	"unmethylated_gene-body"
"2622"	"P08H"	"unmethylated_gene-body"
"3354"	"P08H"	"unmethylated_gene-body"
"4427"	"P08H"	"unmethylated_gene-body"
"278"	"P08H"	"unmethylated_gene-body"
"2069"	"P08H"	"unmethylated_gene-body"
"2656"	"P08H"	"unmethylated_gene-body"
"2863"	"P08H"	"unmethylated_gene-body"
"4263"	"P08H"	"unmethylated_gene-body"
"3001"	"P08H"	"unmethylated_gene-body"
"5071"	"P08H"	"unmethylated_gene-body"
"1698"	"P08H"	"unmethylated_gene-body"
"3041"	"P08H"	"unmethylated_gene-body"
"4864"	"P08H"	"unmethylated_gene-body"
"1603"	"P08H"	"unmethylated_gene-body"
"4713"	"P08H"	"unmethylated_gene-body"
"1454"	"P08H"	"unmethylated_gene-body"
"4195"	"P08H"	"unmethylated_gene-body"
"1185"	"P08H"	"unmethylated_gene-body"
"512"	"P08H"	"unmethylated_gene-body"
"4569"	"P08H"	"unmethylated_gene-body"
"4032"	"P08H"	"unmethylated_gene-body"
"4223"	"P08H"	"unmethylated_gene-body"
"1108"	"P08H"	"unmethylated_gene-body"
"1604"	"P08H"	"unmethylated_gene-body"
"1545"	"P08H"	"unmethylated_gene-body"
"5100"	"P08H"	"unmethylated_gene-body"
"2808"	"P08H"	"unmethylated_gene-body"
"2234"	"P08H"	"unmethylated_gene-body"
"4688"	"P08H"	"unmethylated_gene-body"
"3220"	"P08H"	"unmethylated_gene-body"
"3655"	"P08H"	"unmethylated_gene-body"
"2088"	"P08H"	"unmethylated_gene-body"
"1110"	"P08H"	"unmethylated_gene-body"
"3600"	"P08H"	"unmethylated_gene-body"
"3198"	"P08H"	"unmethylated_gene-body"
"535"	"P08H"	"unmethylated_gene-body"
"3096"	"P08H"	"unmethylated_gene-body"
"3197"	"P08H"	"unmethylated_gene-body"
"1961"	"P08H"	"unmethylated_gene-body"
"3858"	"P08H"	"unmethylated_gene-body"
"2582"	"P08H"	"unmethylated_gene-body"
"876"	"P08H"	"unmethylated_gene-body"
"3139"	"P08H"	"unmethylated_gene-body"
"5085"	"P08H"	"unmethylated_gene-body"
"3140"	"P08H"	"unmethylated_gene-body"
"4716"	"P08H"	"unmethylated_gene-body"
"4821"	"P08H"	"unmethylated_gene-body"
"4250"	"P08H"	"unmethylated_gene-body"
"2633"	"P08H"	"unmethylated_gene-body"
"1814"	"P08H"	"unmethylated_gene-body"
"4994"	"P08H"	"unmethylated_gene-body"
"3956"	"P08H"	"unmethylated_gene-body"
"3199"	"P08H"	"unmethylated_gene-body"
"2525"	"P08H"	"unmethylated_gene-body"
"2288"	"P08H"	"unmethylated_gene-body"
"2356"	"P08H"	"unmethylated_gene-body"
"4961"	"P08H"	"unmethylated_gene-body"
"3451"	"P08H"	"unmethylated_gene-body"
"2719"	"P08H"	"unmethylated_gene-body"
"3059"	"P08H"	"unmethylated_gene-body"
"3748"	"P08H"	"unmethylated_gene-body"
"1815"	"P08H"	"unmethylated_gene-body"
"4429"	"P08H"	"unmethylated_gene-body"
"1231"	"P08H"	"unmethylated_gene-body"
"268"	"P08H"	"unmethylated_gene-body"
"955"	"P08H"	"unmethylated_gene-body"
"2428"	"P08H"	"unmethylated_gene-body"
"4459"	"P08H"	"unmethylated_gene-body"
"3004"	"P08H"	"unmethylated_gene-body"
"3578"	"P08H"	"unmethylated_gene-body"
"2196"	"P08H"	"unmethylated_gene-body"
"1531"	"P08H"	"unmethylated_gene-body"
"3798"	"P08H"	"unmethylated_gene-body"
"1456"	"P08H"	"unmethylated_gene-body"
"353"	"P08H"	"unmethylated_gene-body"
"3100"	"P08H"	"unmethylated_gene-body"
"4997"	"P08H"	"unmethylated_gene-body"
"2866"	"P08H"	"unmethylated_gene-body"
"956"	"P08H"	"unmethylated_gene-body"
"2547"	"P08H"	"unmethylated_gene-body"
"2601"	"P08H"	"unmethylated_gene-body"
"1000"	"P08H"	"unmethylated_gene-body"
"4163"	"P08H"	"unmethylated_gene-body"
"3221"	"P08H"	"unmethylated_gene-body"
"2255"	"P08H"	"unmethylated_gene-body"
"5074"	"P08H"	"unmethylated_gene-body"
"1116"	"P08H"	"unmethylated_gene-body"
"5023"	"P08H"	"unmethylated_gene-body"
"794"	"P08H"	"unmethylated_gene-body"
"3437"	"P08H"	"unmethylated_gene-body"
"616"	"P08H"	"unmethylated_gene-body"
"3317"	"P08H"	"unmethylated_gene-body"
"5049"	"P08H"	"unmethylated_gene-body"
"2818"	"P08H"	"unmethylated_gene-body"
"2925"	"P08H"	"unmethylated_gene-body"
"764"	"P08H"	"unmethylated_gene-body"
"4452"	"P08H"	"unmethylated_gene-body"
"4343"	"P08H"	"unmethylated_gene-body"
"699"	"P08H"	"unmethylated_gene-body"
"3867"	"P08H"	"unmethylated_gene-body"
"4778"	"P08H"	"unmethylated_gene-body"
"2666"	"P08H"	"unmethylated_gene-body"
"3018"	"P08H"	"unmethylated_gene-body"
"1179"	"P08H"	"unmethylated_gene-body"
"1573"	"P08H"	"unmethylated_gene-body"
"1311"	"P08H"	"unmethylated_gene-body"
"2797"	"P08H"	"unmethylated_gene-body"
"1714"	"P08H"	"unmethylated_gene-body"
"1312"	"P08H"	"unmethylated_gene-body"
"2942"	"P08H"	"unmethylated_gene-body"
"2256"	"P08H"	"unmethylated_gene-body"
"3622"	"P08H"	"unmethylated_gene-body"
"2913"	"P08H"	"unmethylated_gene-body"
"3951"	"P08H"	"unmethylated_gene-body"
"2358"	"P08H"	"unmethylated_gene-body"
"2226"	"P08H"	"unmethylated_gene-body"
"2869"	"P08H"	"unmethylated_gene-body"
"1413"	"P08H"	"unmethylated_gene-body"
"1317"	"P08H"	"unmethylated_gene-body"
"4001"	"P08H"	"unmethylated_gene-body"
"3105"	"P08H"	"unmethylated_gene-body"
"2110"	"P08H"	"unmethylated_gene-body"
"1314"	"P08H"	"unmethylated_gene-body"
"1412"	"P08H"	"unmethylated_gene-body"
"1716"	"P08H"	"unmethylated_gene-body"
"4751"	"P08H"	"unmethylated_gene-body"
"4268"	"P08H"	"unmethylated_gene-body"
"298"	"P08H"	"unmethylated_gene-body"
"4565"	"P08H"	"unmethylated_gene-body"
"1119"	"P08H"	"unmethylated_gene-body"
"461"	"P08H"	"unmethylated_gene-body"
"3964"	"P08H"	"unmethylated_gene-body"
"3174"	"P08H"	"unmethylated_gene-body"
"3996"	"P08H"	"unmethylated_gene-body"
"2976"	"P08H"	"unmethylated_gene-body"
"4822"	"P08H"	"unmethylated_gene-body"
"1458"	"P08H"	"unmethylated_gene-body"
"3240"	"P08H"	"unmethylated_gene-body"
"4587"	"P08H"	"unmethylated_gene-body"
"1316"	"P08H"	"unmethylated_gene-body"
"1253"	"P08H"	"unmethylated_gene-body"
"3646"	"P08H"	"unmethylated_gene-body"
"3242"	"P08H"	"unmethylated_gene-body"
"4351"	"P08H"	"unmethylated_gene-body"
"1380"	"P08H"	"unmethylated_gene-body"
"1694"	"P08H"	"unmethylated_gene-body"
"4745"	"P08H"	"unmethylated_gene-body"
"299"	"P08H"	"unmethylated_gene-body"
"904"	"P08H"	"unmethylated_gene-body"
"3801"	"P08H"	"unmethylated_gene-body"
"2026"	"P08H"	"unmethylated_gene-body"
"1187"	"P08H"	"unmethylated_gene-body"
"4981"	"P08H"	"unmethylated_gene-body"
"1181"	"P08H"	"unmethylated_gene-body"
"4489"	"P08H"	"unmethylated_gene-body"
"4455"	"P08H"	"unmethylated_gene-body"
"1877"	"P08H"	"unmethylated_gene-body"
"2029"	"P08H"	"unmethylated_gene-body"
"1550"	"P08H"	"unmethylated_gene-body"
"539"	"P08H"	"unmethylated_gene-body"
"580"	"P08H"	"unmethylated_gene-body"
"4854"	"P08H"	"unmethylated_gene-body"
"1319"	"P08H"	"unmethylated_gene-body"
"4521"	"P08H"	"unmethylated_gene-body"
"3672"	"P08H"	"unmethylated_gene-body"
"4621"	"P08H"	"unmethylated_gene-body"
"1459"	"P08H"	"unmethylated_gene-body"
"1551"	"P08H"	"unmethylated_gene-body"
"4652"	"P08H"	"unmethylated_gene-body"
"197"	"P08H"	"unmethylated_gene-body"
"3301"	"P08H"	"unmethylated_gene-body"
"241"	"P08H"	"unmethylated_gene-body"
"4121"	"P08H"	"unmethylated_gene-body"
"1423"	"P08H"	"unmethylated_gene-body"
"1461"	"P08H"	"unmethylated_gene-body"
"1568"	"P08H"	"unmethylated_gene-body"
"629"	"P08H"	"unmethylated_gene-body"
"543"	"P08H"	"unmethylated_gene-body"
"1327"	"P08H"	"unmethylated_gene-body"
"738"	"P08H"	"unmethylated_gene-body"
"3457"	"P08H"	"unmethylated_gene-body"
"4655"	"P08H"	"unmethylated_gene-body"
"3663"	"P08H"	"unmethylated_gene-body"
"2061"	"P08H"	"unmethylated_gene-body"
"1552"	"P08H"	"unmethylated_gene-body"
"2098"	"P08H"	"unmethylated_gene-body"
"1624"	"P08H"	"unmethylated_gene-body"
"2768"	"P08H"	"unmethylated_gene-body"
"4147"	"P08H"	"unmethylated_gene-body"
"279"	"P08H"	"unmethylated_gene-body"
"2784"	"P08H"	"unmethylated_gene-body"
"1923"	"P08H"	"unmethylated_gene-body"
"4034"	"P08H"	"unmethylated_gene-body"
"3537"	"P08H"	"unmethylated_gene-body"
"882"	"P08H"	"unmethylated_gene-body"
"1721"	"P08H"	"unmethylated_gene-body"
"3193"	"P08H"	"unmethylated_gene-body"
"1329"	"P08H"	"unmethylated_gene-body"
"2843"	"P08H"	"unmethylated_gene-body"
"2708"	"P08H"	"unmethylated_gene-body"
"720"	"P08H"	"unmethylated_gene-body"
"1922"	"P08H"	"unmethylated_gene-body"
"392"	"P08H"	"unmethylated_gene-body"
"2507"	"P08H"	"unmethylated_gene-body"
"632"	"P08H"	"unmethylated_gene-body"
"2369"	"P08H"	"unmethylated_gene-body"
"2260"	"P08H"	"unmethylated_gene-body"
"1577"	"P08H"	"unmethylated_gene-body"
"2845"	"P08H"	"unmethylated_gene-body"
"5125"	"P08H"	"unmethylated_gene-body"
"4969"	"P08H"	"unmethylated_gene-body"
"2275"	"P08H"	"unmethylated_gene-body"
"427"	"P08H"	"unmethylated_gene-body"
"3265"	"P08H"	"unmethylated_gene-body"
"4331"	"P08H"	"unmethylated_gene-body"
"2692"	"P08H"	"unmethylated_gene-body"
"962"	"P08H"	"unmethylated_gene-body"
"636"	"P08H"	"unmethylated_gene-body"
"637"	"P08H"	"unmethylated_gene-body"
"3861"	"P08H"	"unmethylated_gene-body"
"1172"	"P08H"	"unmethylated_gene-body"
"2634"	"P08H"	"unmethylated_gene-body"
"1883"	"P08H"	"unmethylated_gene-body"
"4551"	"P08H"	"unmethylated_gene-body"
"2811"	"P08H"	"unmethylated_gene-body"
"548"	"P08H"	"unmethylated_gene-body"
"388"	"P08H"	"unmethylated_gene-body"
"429"	"P08H"	"unmethylated_gene-body"
"3838"	"P08H"	"unmethylated_gene-body"
"2203"	"P08H"	"unmethylated_gene-body"
"1476"	"P08H"	"unmethylated_gene-body"
"3050"	"P08H"	"unmethylated_gene-body"
"4541"	"P08H"	"unmethylated_gene-body"
"4932"	"P08H"	"unmethylated_gene-body"
"3292"	"P08H"	"unmethylated_gene-body"
"2938"	"P08H"	"unmethylated_gene-body"
"3971"	"P08H"	"unmethylated_gene-body"
"3358"	"P08H"	"unmethylated_gene-body"
"4791"	"P08H"	"unmethylated_gene-body"
"4321"	"P08H"	"unmethylated_gene-body"
"4349"	"P08H"	"unmethylated_gene-body"
"5039"	"P08H"	"unmethylated_gene-body"
"1630"	"P08H"	"unmethylated_gene-body"
"3477"	"P08H"	"unmethylated_gene-body"
"1384"	"P08H"	"unmethylated_gene-body"
"3950"	"P08H"	"unmethylated_gene-body"
"4658"	"P08H"	"unmethylated_gene-body"
"3849"	"P08H"	"unmethylated_gene-body"
"1371"	"P08H"	"unmethylated_gene-body"
"3562"	"P08H"	"unmethylated_gene-body"
"2261"	"P08H"	"unmethylated_gene-body"
"4191"	"P08H"	"unmethylated_gene-body"
"2373"	"P08H"	"unmethylated_gene-body"
"2120"	"P08H"	"unmethylated_gene-body"
"781"	"P08H"	"unmethylated_gene-body"
"3459"	"P08H"	"unmethylated_gene-body"
"1243"	"P08H"	"unmethylated_gene-body"
"2375"	"P08H"	"unmethylated_gene-body"
"448"	"P08H"	"unmethylated_gene-body"
"432"	"P08H"	"unmethylated_gene-body"
"4283"	"P08H"	"unmethylated_gene-body"
"2079"	"P08H"	"unmethylated_gene-body"
"3580"	"P08H"	"unmethylated_gene-body"
"1049"	"P08H"	"unmethylated_gene-body"
"2204"	"P08H"	"unmethylated_gene-body"
"4186"	"P08H"	"unmethylated_gene-body"
"484"	"P08H"	"unmethylated_gene-body"
"1063"	"P08H"	"unmethylated_gene-body"
"2323"	"P08H"	"unmethylated_gene-body"
"1212"	"P08H"	"unmethylated_gene-body"
"293"	"P08H"	"unmethylated_gene-body"
"4552"	"P08H"	"unmethylated_gene-body"
"4423"	"P08H"	"unmethylated_gene-body"
"1338"	"P08H"	"unmethylated_gene-body"
"2474"	"P08H"	"unmethylated_gene-body"
"1868"	"P08H"	"unmethylated_gene-body"
"4169"	"P08H"	"unmethylated_gene-body"
"968"	"P08H"	"unmethylated_gene-body"
"1403"	"P08H"	"unmethylated_gene-body"
"3375"	"P08H"	"unmethylated_gene-body"
"2695"	"P08H"	"unmethylated_gene-body"
"3987"	"P08H"	"unmethylated_gene-body"
"1408"	"P08H"	"unmethylated_gene-body"
"2276"	"P08H"	"unmethylated_gene-body"
"3306"	"P08H"	"unmethylated_gene-body"
"3274"	"P08H"	"unmethylated_gene-body"
"4202"	"P08H"	"unmethylated_gene-body"
"4212"	"P08H"	"unmethylated_gene-body"
"516"	"P08H"	"unmethylated_gene-body"
"877"	"P08H"	"unmethylated_gene-body"
"1435"	"P08H"	"unmethylated_gene-body"
"4287"	"P08H"	"unmethylated_gene-body"
"744"	"P08H"	"unmethylated_gene-body"
"2416"	"P08H"	"unmethylated_gene-body"
"5011"	"P08H"	"unmethylated_gene-body"
"3741"	"P08H"	"unmethylated_gene-body"
"2773"	"P08H"	"unmethylated_gene-body"
"3742"	"P08H"	"unmethylated_gene-body"
"4242"	"P08H"	"unmethylated_gene-body"
"4851"	"P08H"	"unmethylated_gene-body"
"3566"	"P08H"	"unmethylated_gene-body"
"1143"	"P08H"	"unmethylated_gene-body"
"2121"	"P08H"	"unmethylated_gene-body"
"2475"	"P08H"	"unmethylated_gene-body"
"2205"	"P08H"	"unmethylated_gene-body"
"1556"	"P08H"	"unmethylated_gene-body"
"4290"	"P08H"	"unmethylated_gene-body"
"3519"	"P08H"	"unmethylated_gene-body"
"1559"	"P08H"	"unmethylated_gene-body"
"3082"	"P08H"	"unmethylated_gene-body"
"4792"	"P08H"	"unmethylated_gene-body"
"556"	"P08H"	"unmethylated_gene-body"
"3294"	"P08H"	"unmethylated_gene-body"
"4098"	"P08H"	"unmethylated_gene-body"
"996"	"P08H"	"unmethylated_gene-body"
"2615"	"P08H"	"unmethylated_gene-body"
"4694"	"P08H"	"unmethylated_gene-body"
"1640"	"P08H"	"unmethylated_gene-body"
"2592"	"P08H"	"unmethylated_gene-body"
"3009"	"P08H"	"unmethylated_gene-body"
"2167"	"P08H"	"unmethylated_gene-body"
"4933"	"P08H"	"unmethylated_gene-body"
"1734"	"P08H"	"unmethylated_gene-body"
"2379"	"P08H"	"unmethylated_gene-body"
"1936"	"P08H"	"unmethylated_gene-body"
"2882"	"P08H"	"unmethylated_gene-body"
"4243"	"P08H"	"unmethylated_gene-body"
"3975"	"P08H"	"unmethylated_gene-body"
"5012"	"P08H"	"unmethylated_gene-body"
"3938"	"P08H"	"unmethylated_gene-body"
"873"	"P08H"	"unmethylated_gene-body"
"2960"	"P08H"	"unmethylated_gene-body"
"3470"	"P08H"	"unmethylated_gene-body"
"3309"	"P08H"	"unmethylated_gene-body"
"3767"	"P08H"	"unmethylated_gene-body"
"2806"	"P08H"	"unmethylated_gene-body"
"4975"	"P08H"	"unmethylated_gene-body"
"1348"	"P08H"	"unmethylated_gene-body"
"273"	"P08H"	"unmethylated_gene-body"
"4136"	"P08H"	"unmethylated_gene-body"
"755"	"P08H"	"unmethylated_gene-body"
"3403"	"P08H"	"unmethylated_gene-body"
