mean_binary_idx	mRNA
00	augustus_masked-ctg1357_pilon-processed-gene-0.9-mRNA-1
10	augustus_masked-ctg136_pilon-processed-gene-2.31-mRNA-1
01	augustus_masked-ctg136_pilon-processed-gene-3.32-mRNA-1
01	augustus_masked-ctg136_pilon-processed-gene-4.43-mRNA-1
00	augustus_masked-ctg136_pilon-processed-gene-5.27-mRNA-1
NA1	augustus_masked-ctg1364_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg1366_pilon-processed-gene-0.33-mRNA-1
00	augustus_masked-ctg1368_pilon-processed-gene-0.7-mRNA-1
11	augustus_masked-ctg137_pilon-processed-gene-4.34-mRNA-1
01	augustus_masked-ctg137_pilon-processed-gene-7.63-mRNA-1
00	augustus_masked-ctg1371_pilon-processed-gene-0.22-mRNA-1
00	augustus_masked-ctg1377_pilon-processed-gene-0.32-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-2.62-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-2.73-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-5.4-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-7.11-mRNA-1
11	augustus_masked-ctg138_pilon-processed-gene-7.2-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-7.5-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-8.11-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-8.13-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-8.2-mRNA-1
00	augustus_masked-ctg138_pilon-processed-gene-9.111-mRNA-1
01	augustus_masked-ctg1381_pilon-processed-gene-0.5-mRNA-1
10	augustus_masked-ctg1381_pilon-processed-gene-0.7-mRNA-1
00	augustus_masked-ctg1383_pilon-processed-gene-0.23-mRNA-1
00	augustus_masked-ctg1385_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg1385_pilon-processed-gene-0.17-mRNA-1
00	augustus_masked-ctg1386_pilon-processed-gene-0.9-mRNA-1
00	augustus_masked-ctg1388_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg1388_pilon-processed-gene-0.9-mRNA-1
00	augustus_masked-ctg139_pilon-processed-gene-1.60-mRNA-1
11	augustus_masked-ctg139_pilon-processed-gene-1.62-mRNA-1
00	augustus_masked-ctg139_pilon-processed-gene-4.40-mRNA-1
00	augustus_masked-ctg1393_pilon-processed-gene-0.19-mRNA-1
00	augustus_masked-ctg1394_pilon-processed-gene-0.5-mRNA-1
01	augustus_masked-ctg1395_pilon-processed-gene-0.66-mRNA-1
00	augustus_masked-ctg1396_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg1399_pilon-processed-gene-0.32-mRNA-1
00	augustus_masked-ctg1399_pilon-processed-gene-0.37-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-12.88-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-12.89-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-12.90-mRNA-1
01	augustus_masked-ctg14_pilon-processed-gene-2.27-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-2.33-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-3.88-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-5.29-mRNA-1
00	augustus_masked-ctg14_pilon-processed-gene-5.30-mRNA-1
11	augustus_masked-ctg14_pilon-processed-gene-6.1-mRNA-1
00	augustus_masked-ctg140_pilon-processed-gene-4.1-mRNA-1
01	augustus_masked-ctg140_pilon-processed-gene-5.8-mRNA-1
00	augustus_masked-ctg1401_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg1403_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg1404_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg141_pilon-processed-gene-0.34-mRNA-1
00	augustus_masked-ctg141_pilon-processed-gene-2.23-mRNA-1
00	augustus_masked-ctg141_pilon-processed-gene-2.24-mRNA-1
11	augustus_masked-ctg141_pilon-processed-gene-7.23-mRNA-1
01	augustus_masked-ctg141_pilon-processed-gene-7.24-mRNA-1
00	augustus_masked-ctg141_pilon-processed-gene-8.0-mRNA-1
00	augustus_masked-ctg1413_pilon-processed-gene-0.14-mRNA-1
00	augustus_masked-ctg1413_pilon-processed-gene-0.15-mRNA-1
11	augustus_masked-ctg1413_pilon-processed-gene-0.23-mRNA-1
00	augustus_masked-ctg1414_pilon-processed-gene-0.15-mRNA-1
01	augustus_masked-ctg142_pilon-processed-gene-4.14-mRNA-1
00	augustus_masked-ctg142_pilon-processed-gene-7.9-mRNA-1
00	augustus_masked-ctg143_pilon-processed-gene-1.25-mRNA-1
00	augustus_masked-ctg143_pilon-processed-gene-1.28-mRNA-1
00	augustus_masked-ctg143_pilon-processed-gene-2.65-mRNA-1
00	augustus_masked-ctg143_pilon-processed-gene-2.68-mRNA-1
00	augustus_masked-ctg143_pilon-processed-gene-4.9-mRNA-1
00	augustus_masked-ctg143_pilon-processed-gene-5.5-mRNA-1
00	augustus_masked-ctg1431_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg1435_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg1439_pilon-processed-gene-0.28-mRNA-1
00	augustus_masked-ctg144_pilon-processed-gene-2.47-mRNA-1
00	augustus_masked-ctg144_pilon-processed-gene-5.41-mRNA-1
00	augustus_masked-ctg144_pilon-processed-gene-5.53-mRNA-1
00	augustus_masked-ctg1442_pilon-processed-gene-0.19-mRNA-1
00	augustus_masked-ctg1445_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg1445_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg1445_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg1446_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg1449_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg145_pilon-processed-gene-0.33-mRNA-1
00	augustus_masked-ctg145_pilon-processed-gene-4.58-mRNA-1
00	augustus_masked-ctg145_pilon-processed-gene-4.60-mRNA-1
10	augustus_masked-ctg145_pilon-processed-gene-7.21-mRNA-1
00	augustus_masked-ctg1456_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg1457_pilon-processed-gene-0.19-mRNA-1
00	augustus_masked-ctg1457_pilon-processed-gene-0.25-mRNA-1
01	augustus_masked-ctg146_pilon-processed-gene-0.24-mRNA-1
00	augustus_masked-ctg146_pilon-processed-gene-4.1-mRNA-1
00	augustus_masked-ctg146_pilon-processed-gene-5.15-mRNA-1
00	augustus_masked-ctg1462_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg1465_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-1.8-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-2.1-mRNA-1
01	augustus_masked-ctg147_pilon-processed-gene-3.41-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-3.42-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-5.36-mRNA-1
01	augustus_masked-ctg147_pilon-processed-gene-5.45-mRNA-1
00	augustus_masked-ctg147_pilon-processed-gene-9.39-mRNA-1
00	augustus_masked-ctg1475_pilon-processed-gene-0.13-mRNA-1
00	augustus_masked-ctg148_pilon-processed-gene-1.22-mRNA-1
00	augustus_masked-ctg1484_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg1484_pilon-processed-gene-0.8-mRNA-1
00	augustus_masked-ctg1486_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg1487_pilon-processed-gene-0.161-mRNA-1
00	augustus_masked-ctg149_pilon-processed-gene-2.2-mRNA-1
00	augustus_masked-ctg149_pilon-processed-gene-3.0-mRNA-1
01	augustus_masked-ctg149_pilon-processed-gene-4.2-mRNA-1
00	augustus_masked-ctg1493_pilon-processed-gene-0.57-mRNA-1
00	augustus_masked-ctg1498_pilon-processed-gene-0.15-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-0.19-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-11.8-mRNA-1
01	augustus_masked-ctg15_pilon-processed-gene-12.56-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-13.43-mRNA-1
11	augustus_masked-ctg15_pilon-processed-gene-13.45-mRNA-1
11	augustus_masked-ctg15_pilon-processed-gene-13.46-mRNA-1
01	augustus_masked-ctg15_pilon-processed-gene-13.47-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-13.53-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-17.4-mRNA-1
11	augustus_masked-ctg15_pilon-processed-gene-18.19-mRNA-1
01	augustus_masked-ctg15_pilon-processed-gene-2.111-mRNA-1
01	augustus_masked-ctg15_pilon-processed-gene-2.117-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-20.17-mRNA-1
00	augustus_masked-ctg15_pilon-processed-gene-4.42-mRNA-1
00	augustus_masked-ctg150_pilon-processed-gene-0.64-mRNA-1
00	augustus_masked-ctg150_pilon-processed-gene-2.15-mRNA-1
11	augustus_masked-ctg150_pilon-processed-gene-2.8-mRNA-1
00	augustus_masked-ctg150_pilon-processed-gene-4.11-mRNA-1
00	augustus_masked-ctg150_pilon-processed-gene-4.12-mRNA-1
11	augustus_masked-ctg150_pilon-processed-gene-4.6-mRNA-1
01	augustus_masked-ctg150_pilon-processed-gene-4.7-mRNA-1
00	augustus_masked-ctg1501_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg1509_pilon-processed-gene-0.0-mRNA-1
01	augustus_masked-ctg151_pilon-processed-gene-2.42-mRNA-1
00	augustus_masked-ctg151_pilon-processed-gene-5.31-mRNA-1
00	augustus_masked-ctg151_pilon-processed-gene-6.18-mRNA-1
01	augustus_masked-ctg1515_pilon-processed-gene-0.10-mRNA-1
00	augustus_masked-ctg1516_pilon-processed-gene-0.19-mRNA-1
00	augustus_masked-ctg1517_pilon-processed-gene-0.22-mRNA-1
00	augustus_masked-ctg1517_pilon-processed-gene-0.36-mRNA-1
00	augustus_masked-ctg1518_pilon-processed-gene-0.10-mRNA-1
00	augustus_masked-ctg1519_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg152_pilon-processed-gene-0.18-mRNA-1
00	augustus_masked-ctg152_pilon-processed-gene-4.34-mRNA-1
11	augustus_masked-ctg152_pilon-processed-gene-4.44-mRNA-1
00	augustus_masked-ctg1520_pilon-processed-gene-0.44-mRNA-1
11	augustus_masked-ctg1521_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg1525_pilon-processed-gene-0.20-mRNA-1
00	augustus_masked-ctg1526_pilon-processed-gene-0.15-mRNA-1
NA0	augustus_masked-ctg153_pilon-processed-gene-0.63-mRNA-1
00	augustus_masked-ctg153_pilon-processed-gene-3.36-mRNA-1
00	augustus_masked-ctg153_pilon-processed-gene-4.102-mRNA-1
00	augustus_masked-ctg1536_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg154_pilon-processed-gene-1.22-mRNA-1
00	augustus_masked-ctg154_pilon-processed-gene-10.57-mRNA-1
00	augustus_masked-ctg154_pilon-processed-gene-11.18-mRNA-1
00	augustus_masked-ctg154_pilon-processed-gene-2.6-mRNA-1
00	augustus_masked-ctg155_pilon-processed-gene-0.3-mRNA-1
00	augustus_masked-ctg155_pilon-processed-gene-4.91-mRNA-1
01	augustus_masked-ctg155_pilon-processed-gene-5.12-mRNA-1
01	augustus_masked-ctg155_pilon-processed-gene-5.15-mRNA-1
00	augustus_masked-ctg155_pilon-processed-gene-5.16-mRNA-1
00	augustus_masked-ctg155_pilon-processed-gene-5.18-mRNA-1
00	augustus_masked-ctg155_pilon-processed-gene-8.63-mRNA-1
00	augustus_masked-ctg1550_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg1555_pilon-processed-gene-0.13-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-10.34-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-13.5-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-2.10-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-3.16-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-3.17-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-5.25-mRNA-1
00	augustus_masked-ctg156_pilon-processed-gene-5.34-mRNA-1
11	augustus_masked-ctg156_pilon-processed-gene-9.8-mRNA-1
00	augustus_masked-ctg1567_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg157_pilon-processed-gene-4.82-mRNA-1
00	augustus_masked-ctg158_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg158_pilon-processed-gene-5.5-mRNA-1
00	augustus_masked-ctg1585_pilon-processed-gene-0.10-mRNA-1
00	augustus_masked-ctg1587_pilon-processed-gene-0.71-mRNA-1
10	augustus_masked-ctg159_pilon-processed-gene-1.4-mRNA-1
00	augustus_masked-ctg159_pilon-processed-gene-4.14-mRNA-1
01	augustus_masked-ctg159_pilon-processed-gene-5.19-mRNA-1
11	augustus_masked-ctg1591_pilon-processed-gene-0.9-mRNA-1
00	augustus_masked-ctg1595_pilon-processed-gene-0.10-mRNA-1
00	augustus_masked-ctg1595_pilon-processed-gene-0.11-mRNA-1
00	augustus_masked-ctg1595_pilon-processed-gene-0.12-mRNA-1
00	augustus_masked-ctg1595_pilon-processed-gene-0.14-mRNA-1
11	augustus_masked-ctg1595_pilon-processed-gene-0.18-mRNA-1
NA0	augustus_masked-ctg1595_pilon-processed-gene-0.9-mRNA-1
00	augustus_masked-ctg1598_pilon-processed-gene-0.2-mRNA-1
10	augustus_masked-ctg16_pilon-processed-gene-12.43-mRNA-1
00	augustus_masked-ctg16_pilon-processed-gene-2.55-mRNA-1
01	augustus_masked-ctg16_pilon-processed-gene-5.49-mRNA-1
00	augustus_masked-ctg160_pilon-processed-gene-5.3-mRNA-1
00	augustus_masked-ctg1604_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-0.31-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-10.13-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-3.14-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-3.15-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-3.4-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-3.9-mRNA-1
00	augustus_masked-ctg161_pilon-processed-gene-4.2-mRNA-1
00	augustus_masked-ctg1615_pilon-processed-gene-0.11-mRNA-1
00	augustus_masked-ctg1619_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg162_pilon-processed-gene-0.11-mRNA-1
01	augustus_masked-ctg162_pilon-processed-gene-1.4-mRNA-1
01	augustus_masked-ctg162_pilon-processed-gene-2.0-mRNA-1
11	augustus_masked-ctg162_pilon-processed-gene-8.43-mRNA-1
11	augustus_masked-ctg162_pilon-processed-gene-8.45-mRNA-1
00	augustus_masked-ctg162_pilon-processed-gene-8.64-mRNA-1
00	augustus_masked-ctg1620_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg1620_pilon-processed-gene-0.24-mRNA-1
00	augustus_masked-ctg1623_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg1626_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg1626_pilon-processed-gene-0.7-mRNA-1
01	augustus_masked-ctg163_pilon-processed-gene-3.5-mRNA-1
00	augustus_masked-ctg1631_pilon-processed-gene-0.12-mRNA-1
00	augustus_masked-ctg1633_pilon-processed-gene-0.20-mRNA-1
01	augustus_masked-ctg164_pilon-processed-gene-0.39-mRNA-1
00	augustus_masked-ctg164_pilon-processed-gene-0.40-mRNA-1
11	augustus_masked-ctg164_pilon-processed-gene-11.1-mRNA-1
00	augustus_masked-ctg164_pilon-processed-gene-11.18-mRNA-1
01	augustus_masked-ctg164_pilon-processed-gene-2.45-mRNA-1
10	augustus_masked-ctg164_pilon-processed-gene-5.35-mRNA-1
00	augustus_masked-ctg164_pilon-processed-gene-7.0-mRNA-1
00	augustus_masked-ctg164_pilon-processed-gene-7.21-mRNA-1
00	augustus_masked-ctg164_pilon-processed-gene-9.10-mRNA-1
00	augustus_masked-ctg164_pilon-processed-gene-9.3-mRNA-1
NA0	augustus_masked-ctg1641_pilon-processed-gene-0.46-mRNA-1
00	augustus_masked-ctg1646_pilon-processed-gene-0.3-mRNA-1
11	augustus_masked-ctg165_pilon-processed-gene-5.27-mRNA-1
11	augustus_masked-ctg165_pilon-processed-gene-5.37-mRNA-1
00	augustus_masked-ctg165_pilon-processed-gene-6.22-mRNA-1
00	augustus_masked-ctg165_pilon-processed-gene-8.7-mRNA-1
00	augustus_masked-ctg1651_pilon-processed-gene-0.16-mRNA-1
00	augustus_masked-ctg1654_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg1658_pilon-processed-gene-0.11-mRNA-1
NA0	augustus_masked-ctg1659_pilon-processed-gene-0.4-mRNA-1
01	augustus_masked-ctg166_pilon-processed-gene-3.25-mRNA-1
01	augustus_masked-ctg166_pilon-processed-gene-5.78-mRNA-1
01	augustus_masked-ctg166_pilon-processed-gene-5.86-mRNA-1
00	augustus_masked-ctg1661_pilon-processed-gene-0.33-mRNA-1
00	augustus_masked-ctg1661_pilon-processed-gene-0.37-mRNA-1
00	augustus_masked-ctg1662_pilon-processed-gene-0.25-mRNA-1
NA0	augustus_masked-ctg1663_pilon-processed-gene-0.31-mRNA-1
00	augustus_masked-ctg1664_pilon-processed-gene-0.7-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-1.21-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-1.22-mRNA-1
01	augustus_masked-ctg167_pilon-processed-gene-10.0-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-10.15-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-10.16-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-10.17-mRNA-1
11	augustus_masked-ctg167_pilon-processed-gene-10.6-mRNA-1
01	augustus_masked-ctg167_pilon-processed-gene-2.10-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-2.3-mRNA-1
01	augustus_masked-ctg167_pilon-processed-gene-3.41-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-4.41-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-4.49-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-5.45-mRNA-1
11	augustus_masked-ctg167_pilon-processed-gene-5.49-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-7.54-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-7.55-mRNA-1
00	augustus_masked-ctg167_pilon-processed-gene-8.58-mRNA-1
00	augustus_masked-ctg1676_pilon-processed-gene-0.1-mRNA-1
01	augustus_masked-ctg168_pilon-processed-gene-0.54-mRNA-1
11	augustus_masked-ctg168_pilon-processed-gene-1.1-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-1.10-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-2.6-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-3.66-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-3.69-mRNA-1
11	augustus_masked-ctg168_pilon-processed-gene-3.73-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-4.107-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-4.89-mRNA-1
00	augustus_masked-ctg168_pilon-processed-gene-4.93-mRNA-1
11	augustus_masked-ctg168_pilon-processed-gene-4.96-mRNA-1
00	augustus_masked-ctg1682_pilon-processed-gene-0.0-mRNA-1
01	augustus_masked-ctg1684_pilon-processed-gene-0.25-mRNA-1
00	augustus_masked-ctg1685_pilon-processed-gene-0.30-mRNA-1
00	augustus_masked-ctg169_pilon-processed-gene-4.13-mRNA-1
00	augustus_masked-ctg1693_pilon-processed-gene-0.0-mRNA-1
01	augustus_masked-ctg17_pilon-processed-gene-1.28-mRNA-1
01	augustus_masked-ctg17_pilon-processed-gene-6.12-mRNA-1
00	augustus_masked-ctg17_pilon-processed-gene-8.2-mRNA-1
00	augustus_masked-ctg1706_pilon-processed-gene-0.23-mRNA-1
00	augustus_masked-ctg1708_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg1708_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg1709_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg171_pilon-processed-gene-0.9-mRNA-1
11	augustus_masked-ctg171_pilon-processed-gene-3.38-mRNA-1
00	augustus_masked-ctg171_pilon-processed-gene-4.12-mRNA-1
00	augustus_masked-ctg171_pilon-processed-gene-8.22-mRNA-1
00	augustus_masked-ctg171_pilon-processed-gene-8.3-mRNA-1
10	augustus_masked-ctg1711_pilon-processed-gene-0.4-mRNA-1
01	augustus_masked-ctg1712_pilon-processed-gene-0.24-mRNA-1
00	augustus_masked-ctg1717_pilon-processed-gene-0.5-mRNA-1
00	augustus_masked-ctg172_pilon-processed-gene-0.41-mRNA-1
00	augustus_masked-ctg172_pilon-processed-gene-0.42-mRNA-1
00	augustus_masked-ctg172_pilon-processed-gene-2.13-mRNA-1
00	augustus_masked-ctg1724_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg173_pilon-processed-gene-1.11-mRNA-1
11	augustus_masked-ctg173_pilon-processed-gene-2.1-mRNA-1
00	augustus_masked-ctg173_pilon-processed-gene-9.8-mRNA-1
11	augustus_masked-ctg1732_pilon-processed-gene-0.11-mRNA-1
00	augustus_masked-ctg1738_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg1738_pilon-processed-gene-0.8-mRNA-1
10	augustus_masked-ctg174_pilon-processed-gene-1.74-mRNA-1
00	augustus_masked-ctg174_pilon-processed-gene-3.60-mRNA-1
00	augustus_masked-ctg174_pilon-processed-gene-3.78-mRNA-1
00	augustus_masked-ctg174_pilon-processed-gene-8.27-mRNA-1
00	augustus_masked-ctg1742_pilon-processed-gene-0.53-mRNA-1
11	augustus_masked-ctg1743_pilon-processed-gene-0.9-mRNA-1
11	augustus_masked-ctg175_pilon-processed-gene-0.35-mRNA-1
00	augustus_masked-ctg175_pilon-processed-gene-1.34-mRNA-1
00	augustus_masked-ctg175_pilon-processed-gene-3.4-mRNA-1
00	augustus_masked-ctg175_pilon-processed-gene-5.4-mRNA-1
00	augustus_masked-ctg176_pilon-processed-gene-4.34-mRNA-1
00	augustus_masked-ctg1768_pilon-processed-gene-0.15-mRNA-1
00	augustus_masked-ctg177_pilon-processed-gene-1.34-mRNA-1
00	augustus_masked-ctg177_pilon-processed-gene-2.19-mRNA-1
00	augustus_masked-ctg1773_pilon-processed-gene-0.0-mRNA-1
00	augustus_masked-ctg178_pilon-processed-gene-1.43-mRNA-1
11	augustus_masked-ctg178_pilon-processed-gene-2.48-mRNA-1
11	augustus_masked-ctg178_pilon-processed-gene-2.50-mRNA-1
00	augustus_masked-ctg178_pilon-processed-gene-2.51-mRNA-1
00	augustus_masked-ctg178_pilon-processed-gene-3.24-mRNA-1
00	augustus_masked-ctg178_pilon-processed-gene-4.103-mRNA-1
11	augustus_masked-ctg178_pilon-processed-gene-4.99-mRNA-1
01	augustus_masked-ctg178_pilon-processed-gene-5.59-mRNA-1
11	augustus_masked-ctg178_pilon-processed-gene-6.21-mRNA-1
00	augustus_masked-ctg1784_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg179_pilon-processed-gene-2.17-mRNA-1
01	augustus_masked-ctg179_pilon-processed-gene-3.37-mRNA-1
00	augustus_masked-ctg1790_pilon-processed-gene-0.4-mRNA-1
00	augustus_masked-ctg1793_pilon-processed-gene-0.12-mRNA-1
00	augustus_masked-ctg1798_pilon-processed-gene-0.6-mRNA-1
11	augustus_masked-ctg18_pilon-processed-gene-1.35-mRNA-1
01	augustus_masked-ctg18_pilon-processed-gene-11.55-mRNA-1
01	augustus_masked-ctg18_pilon-processed-gene-11.57-mRNA-1
01	augustus_masked-ctg18_pilon-processed-gene-5.51-mRNA-1
00	augustus_masked-ctg18_pilon-processed-gene-5.55-mRNA-1
00	augustus_masked-ctg18_pilon-processed-gene-6.23-mRNA-1
00	augustus_masked-ctg18_pilon-processed-gene-7.4-mRNA-1
00	augustus_masked-ctg180_pilon-processed-gene-4.12-mRNA-1
00	augustus_masked-ctg1808_pilon-processed-gene-0.25-mRNA-1
00	augustus_masked-ctg1808_pilon-processed-gene-0.28-mRNA-1
00	augustus_masked-ctg181_pilon-processed-gene-0.12-mRNA-1
01	augustus_masked-ctg181_pilon-processed-gene-0.14-mRNA-1
00	augustus_masked-ctg181_pilon-processed-gene-1.35-mRNA-1
00	augustus_masked-ctg181_pilon-processed-gene-2.0-mRNA-1
01	augustus_masked-ctg181_pilon-processed-gene-2.13-mRNA-1
01	augustus_masked-ctg181_pilon-processed-gene-4.46-mRNA-1
00	augustus_masked-ctg182_pilon-processed-gene-5.17-mRNA-1
00	augustus_masked-ctg182_pilon-processed-gene-5.24-mRNA-1
00	augustus_masked-ctg1826_pilon-processed-gene-0.6-mRNA-1
00	augustus_masked-ctg183_pilon-processed-gene-0.8-mRNA-1
00	augustus_masked-ctg183_pilon-processed-gene-1.72-mRNA-1
00	augustus_masked-ctg183_pilon-processed-gene-1.79-mRNA-1
00	augustus_masked-ctg183_pilon-processed-gene-2.32-mRNA-1
00	augustus_masked-ctg1835_pilon-processed-gene-0.1-mRNA-1
00	augustus_masked-ctg1835_pilon-processed-gene-0.2-mRNA-1
00	augustus_masked-ctg184_pilon-processed-gene-0.5-mRNA-1
11	augustus_masked-ctg184_pilon-processed-gene-1.4-mRNA-1
00	augustus_masked-ctg184_pilon-processed-gene-1.5-mRNA-1
00	augustus_masked-ctg184_pilon-processed-gene-1.6-mRNA-1
